id_branch,id_ingredient,quantity
32103-131326,6,164
32103-131326,7,225
32103-131326,8,250
32103-131326,9,253
32103-131326,10,217
32103-131326,11,100
32103-131326,12,220
32103-131326,13,175
32103-131326,14,282
32103-131326,15,75
32103-131326,16,248
32103-131326,17,83
32103-131326,18,76
32103-131326,19,260
32103-131326,20,99
32103-131326,21,204
32103-131326,22,242
32103-131326,23,218
32103-131326,24,44
32103-131326,25,35
32103-131326,26,92
33731-80440,1,232
33731-80440,2,268
33731-80440,3,182
33731-80440,4,103
33731-80440,5,220
33731-80440,6,290
33731-80440,7,49
33731-80440,8,43
33731-80440,9,49
33731-80440,10,207
33731-80440,11,93
33731-80440,12,19
33731-80440,13,15
33731-80440,14,259
33731-80440,15,128
33731-80440,16,114
33731-80440,17,51
33731-80440,18,270
33731-80440,19,182
33731-80440,20,153
33731-80440,21,250
33731-80440,22,44
33731-80440,23,296
33731-80440,24,249
33731-80440,25,175
33731-80440,26,253
53427-285587,1,22
53427-285587,2,179
53427-285587,3,174
53427-285587,4,31
53427-285587,5,207
53427-285587,6,39
53427-285587,7,183
53427-285587,8,141
53427-285587,9,97
53427-285587,10,71
53427-285587,11,137
53427-285587,12,128
53427-285587,13,248
53427-285587,14,101
53427-285587,15,210
53427-285587,16,145
53427-285587,17,139
53427-285587,18,257
53427-285587,19,298
53427-285587,20,150
53427-285587,21,221
53427-285587,22,287
53427-285587,23,36
53427-285587,24,82
53427-285587,25,182
53427-285587,26,213
48634-259668,1,140
48634-259668,2,199
48634-259668,3,120
48634-259668,4,238
48634-259668,5,54
48634-259668,6,140
48634-259668,7,152
48634-259668,8,189
48634-259668,9,122
48634-259668,10,179
48634-259668,11,208
48634-259668,12,226
48634-259668,13,111
48634-259668,14,141
48634-259668,15,251
48634-259668,16,40
48634-259668,17,24
48634-259668,18,255
48634-259668,19,190
48634-259668,20,208
48634-259668,21,16
48634-259668,22,176
48634-259668,23,161
48634-259668,24,287
48634-259668,25,229
48634-259668,26,194
21111-209424,1,195
21111-209424,2,198
21111-209424,3,126
21111-209424,4,54
21111-209424,5,178
21111-209424,6,180
21111-209424,7,75
21111-209424,8,127
21111-209424,9,62
21111-209424,10,174
21111-209424,11,201
21111-209424,12,250
21111-209424,13,209
21111-209424,14,276
21111-209424,15,36
21111-209424,16,53
21111-209424,17,272
21111-209424,18,83
21111-209424,19,76
21111-209424,20,269
21111-209424,21,138
21111-209424,22,75
21111-209424,23,53
21111-209424,24,188
21111-209424,25,162
21111-209424,26,122
63210-297843,1,17
63210-297843,2,169
63210-297843,3,167
63210-297843,4,250
63210-297843,5,25
63210-297843,6,27
63210-297843,7,146
63210-297843,8,157
63210-297843,9,30
63210-297843,10,32
63210-297843,11,117
63210-297843,12,264
63210-297843,13,30
63210-297843,14,300
63210-297843,15,278
63210-297843,16,67
63210-297843,17,262
63210-297843,18,94
63210-297843,19,101
63210-297843,20,256
63210-297843,21,48
63210-297843,22,276
63210-297843,23,221
63210-297843,24,133
63210-297843,25,89
63210-297843,26,221
54150-286388,1,134
54150-286388,2,293
54150-286388,3,249
54150-286388,4,205
54150-286388,5,131
54150-286388,6,243
54150-286388,7,103
54150-286388,8,127
54150-286388,9,257
54150-286388,10,129
54150-286388,11,249
54150-286388,12,133
54150-286388,13,140
54150-286388,14,127
54150-286388,15,92
54150-286388,16,255
54150-286388,17,82
54150-286388,18,212
54150-286388,19,34
54150-286388,20,216
54150-286388,21,297
54150-286388,22,62
54150-286388,23,161
54150-286388,24,293
54150-286388,25,54
54150-286388,26,265
49881-270792,1,49
49881-270792,2,299
49881-270792,3,21
49881-270792,4,222
49881-270792,5,16
49881-270792,6,206
49881-270792,7,221
49881-270792,8,296
49881-270792,9,59
49881-270792,10,90
49881-270792,11,232
49881-270792,12,46
49881-270792,13,271
49881-270792,14,19
49881-270792,15,146
49881-270792,16,282
49881-270792,17,150
49881-270792,18,78
49881-270792,19,275
49881-270792,20,236
49881-270792,21,37
49881-270792,22,126
49881-270792,23,274
49881-270792,24,185
49881-270792,25,67
49881-270792,26,263
33763-98009,1,70
33763-98009,2,35
33763-98009,3,134
33763-98009,4,65
33763-98009,5,35
33763-98009,6,37
33763-98009,7,193
33763-98009,8,79
33763-98009,9,226
33763-98009,10,33
33763-98009,11,220
33763-98009,12,170
33763-98009,13,197
33763-98009,14,189
33763-98009,15,179
33763-98009,16,294
33763-98009,17,49
33763-98009,18,38
33763-98009,19,287
33763-98009,20,277
33763-98009,21,293
33763-98009,22,85
33763-98009,23,237
33763-98009,24,180
33763-98009,25,238
33763-98009,26,91
33726-68941,1,261
33726-68941,2,230
33726-68941,3,126
33726-68941,4,197
33726-68941,5,162
33726-68941,6,213
33726-68941,7,67
33726-68941,8,170
33726-68941,9,278
33726-68941,10,21
33726-68941,11,102
33726-68941,12,186
33726-68941,13,231
33726-68941,14,120
33726-68941,15,120
33726-68941,16,169
33726-68941,17,174
33726-68941,18,280
33726-68941,19,109
33726-68941,20,146
33726-68941,21,197
33726-68941,22,247
33726-68941,23,148
33726-68941,24,147
33726-68941,25,65
33726-68941,26,185
33729-79003,1,124
33729-79003,2,44
33729-79003,3,83
33729-79003,4,212
33729-79003,5,145
33729-79003,6,109
33729-79003,7,108
33729-79003,8,293
33729-79003,9,238
33729-79003,10,150
33729-79003,11,47
33729-79003,12,125
33729-79003,13,32
33729-79003,14,72
33729-79003,15,226
33729-79003,16,100
33729-79003,17,283
33729-79003,18,85
33729-79003,19,283
33729-79003,20,183
33729-79003,21,299
33729-79003,22,291
33729-79003,23,48
33729-79003,24,180
33729-79003,25,37
33729-79003,26,293
52794-283109,1,261
52794-283109,2,281
52794-283109,3,201
52794-283109,4,298
52794-283109,5,167
52794-283109,6,121
52794-283109,7,293
52794-283109,8,170
52794-283109,9,268
52794-283109,10,32
52794-283109,11,121
52794-283109,12,177
52794-283109,13,54
52794-283109,14,55
52794-283109,15,187
52794-283109,16,103
52794-283109,17,145
52794-283109,18,127
52794-283109,19,172
52794-283109,20,200
52794-283109,21,254
52794-283109,22,78
52794-283109,23,52
52794-283109,24,292
52794-283109,25,230
52794-283109,26,35
53397-285571,1,297
53397-285571,2,252
53397-285571,3,288
53397-285571,4,88
53397-285571,5,237
53397-285571,6,259
53397-285571,7,35
53397-285571,8,160
53397-285571,9,68
53397-285571,10,54
53397-285571,11,55
53397-285571,12,40
53397-285571,13,279
53397-285571,14,239
53397-285571,15,32
53397-285571,16,258
53397-285571,17,274
53397-285571,18,193
53397-285571,19,299
53397-285571,20,168
53397-285571,21,98
53397-285571,22,299
53397-285571,23,117
53397-285571,24,239
53397-285571,25,70
53397-285571,26,125
27193-246870,1,188
27193-246870,2,146
27193-246870,3,184
27193-246870,4,229
27193-246870,5,65
27193-246870,6,159
27193-246870,7,241
27193-246870,8,280
27193-246870,9,116
27193-246870,10,219
27193-246870,11,121
27193-246870,12,184
27193-246870,13,199
27193-246870,14,127
27193-246870,15,92
27193-246870,16,47
27193-246870,17,44
27193-246870,18,20
27193-246870,19,173
27193-246870,20,119
27193-246870,21,288
27193-246870,22,17
27193-246870,23,55
27193-246870,24,35
27193-246870,25,53
27193-246870,26,143
25152-239944,1,125
25152-239944,2,173
25152-239944,3,62
25152-239944,4,134
25152-239944,5,281
25152-239944,6,108
25152-239944,7,116
25152-239944,8,92
25152-239944,9,167
25152-239944,10,206
25152-239944,11,117
25152-239944,12,81
25152-239944,13,290
25152-239944,14,151
25152-239944,15,272
25152-239944,16,203
25152-239944,17,116
25152-239944,18,230
25152-239944,19,18
25152-239944,20,233
25152-239944,21,284
25152-239944,22,50
25152-239944,23,70
25152-239944,24,292
25152-239944,25,95
25152-239944,26,19
32197-132684,1,180
32197-132684,2,190
32197-132684,3,74
32197-132684,4,70
32197-132684,5,62
32197-132684,6,171
32197-132684,7,155
32197-132684,8,280
32197-132684,9,65
32197-132684,10,216
32197-132684,11,187
32197-132684,12,180
32197-132684,13,131
32197-132684,14,61
32197-132684,15,134
32197-132684,16,273
32197-132684,17,164
32197-132684,18,195
32197-132684,19,187
32197-132684,20,142
32197-132684,21,105
32197-132684,22,172
32197-132684,23,131
32197-132684,24,79
32197-132684,25,260
32197-132684,26,122
51605-278707,1,110
51605-278707,2,257
51605-278707,3,109
51605-278707,4,27
51605-278707,5,49
51605-278707,6,44
51605-278707,7,18
51605-278707,8,53
51605-278707,9,221
51605-278707,10,157
51605-278707,11,61
51605-278707,12,199
51605-278707,13,127
51605-278707,14,213
51605-278707,15,70
51605-278707,16,21
51605-278707,17,192
51605-278707,18,35
51605-278707,19,113
51605-278707,20,260
51605-278707,21,230
51605-278707,22,225
51605-278707,23,63
51605-278707,24,199
51605-278707,25,84
51605-278707,26,213
52356-281373,1,18
52356-281373,2,50
52356-281373,3,203
52356-281373,4,104
52356-281373,5,147
52356-281373,6,155
52356-281373,7,40
52356-281373,8,97
52356-281373,9,171
52356-281373,10,142
52356-281373,11,252
52356-281373,12,291
52356-281373,13,297
52356-281373,14,108
52356-281373,15,282
52356-281373,16,232
52356-281373,17,266
52356-281373,18,61
52356-281373,19,288
52356-281373,20,181
52356-281373,21,145
52356-281373,22,300
52356-281373,23,250
52356-281373,24,154
52356-281373,25,265
52356-281373,26,98
32430-133730,1,181
32430-133730,2,177
32430-133730,3,250
32430-133730,4,91
32430-133730,5,220
32430-133730,6,108
32430-133730,7,39
32430-133730,8,164
32430-133730,9,193
32430-133730,10,246
32430-133730,11,232
32430-133730,12,264
32430-133730,13,176
32430-133730,14,30
32430-133730,15,93
32430-133730,16,70
32430-133730,17,174
32430-133730,18,260
32430-133730,19,158
32430-133730,20,162
32430-133730,21,138
32430-133730,22,260
32430-133730,23,287
32430-133730,24,74
32430-133730,25,287
32430-133730,26,273
1135-152684,1,46
1135-152684,2,208
1135-152684,3,126
1135-152684,4,205
1135-152684,5,60
1135-152684,6,173
1135-152684,7,275
1135-152684,8,250
1135-152684,9,29
1135-152684,10,75
1135-152684,11,40
1135-152684,12,190
1135-152684,13,217
1135-152684,14,75
1135-152684,15,283
1135-152684,16,39
1135-152684,17,123
1135-152684,18,109
1135-152684,19,84
1135-152684,20,87
1135-152684,21,289
1135-152684,22,147
1135-152684,23,200
1135-152684,24,237
1135-152684,25,72
1135-152684,26,261
52818-283107,1,258
52818-283107,2,128
52818-283107,3,36
52818-283107,4,32
52818-283107,5,120
52818-283107,6,242
52818-283107,7,102
52818-283107,8,194
52818-283107,9,105
52818-283107,10,236
52818-283107,11,177
52818-283107,12,274
52818-283107,13,112
52818-283107,14,17
52818-283107,15,240
52818-283107,16,161
52818-283107,17,237
52818-283107,18,41
52818-283107,19,165
52818-283107,20,106
52818-283107,21,220
52818-283107,22,157
52818-283107,23,298
52818-283107,24,171
52818-283107,25,200
52818-283107,26,128
19971-188453,1,292
19971-188453,2,130
19971-188453,3,200
19971-188453,4,153
19971-188453,5,137
19971-188453,6,122
19971-188453,7,191
19971-188453,8,79
19971-188453,9,59
19971-188453,10,15
19971-188453,11,239
19971-188453,12,272
19971-188453,13,233
19971-188453,14,34
19971-188453,15,237
19971-188453,16,62
19971-188453,17,180
19971-188453,18,22
19971-188453,19,84
19971-188453,20,165
19971-188453,21,231
19971-188453,22,56
19971-188453,23,74
19971-188453,24,299
19971-188453,25,267
19971-188453,26,202
30916-102880,1,194
30916-102880,2,134
30916-102880,3,176
30916-102880,4,285
30916-102880,5,162
30916-102880,6,86
30916-102880,7,28
30916-102880,8,41
30916-102880,9,19
30916-102880,10,132
30916-102880,11,154
30916-102880,12,222
30916-102880,13,38
30916-102880,14,299
30916-102880,15,77
30916-102880,16,194
30916-102880,17,284
30916-102880,18,209
30916-102880,19,139
30916-102880,20,102
30916-102880,21,160
30916-102880,22,214
30916-102880,23,289
30916-102880,24,89
30916-102880,25,237
30916-102880,26,82
30818-102733,1,287
30818-102733,2,174
30818-102733,3,134
30818-102733,4,223
30818-102733,5,81
30818-102733,6,52
30818-102733,7,40
30818-102733,8,214
30818-102733,9,81
30818-102733,10,81
30818-102733,11,130
30818-102733,12,238
30818-102733,13,37
30818-102733,14,126
30818-102733,15,286
30818-102733,16,69
30818-102733,17,146
30818-102733,18,112
30818-102733,19,118
30818-102733,20,267
30818-102733,21,23
30818-102733,22,147
30818-102733,23,252
30818-102733,24,112
30818-102733,25,157
30818-102733,26,258
30819-102783,1,38
30819-102783,2,194
30819-102783,3,98
30819-102783,4,250
30819-102783,5,86
30819-102783,6,102
30819-102783,7,109
30819-102783,8,282
30819-102783,9,172
30819-102783,10,79
30819-102783,11,191
30819-102783,12,155
30819-102783,13,73
30819-102783,14,40
30819-102783,15,41
30819-102783,16,206
30819-102783,17,295
30819-102783,18,217
30819-102783,19,161
30819-102783,20,245
30819-102783,21,65
30819-102783,22,297
30819-102783,23,144
30819-102783,24,242
30819-102783,25,152
30819-102783,26,18
33708-197425,1,18
33708-197425,2,234
33708-197425,3,114
33708-197425,4,114
33708-197425,5,163
33708-197425,6,32
33708-197425,7,123
33708-197425,8,147
33708-197425,9,34
33708-197425,10,117
33708-197425,11,101
33708-197425,12,34
33708-197425,13,176
33708-197425,14,90
33708-197425,15,82
33708-197425,16,237
33708-197425,17,128
33708-197425,18,167
33708-197425,19,131
33708-197425,20,290
33708-197425,21,268
33708-197425,22,232
33708-197425,23,105
33708-197425,24,16
33708-197425,25,72
33708-197425,26,292
31627-114005,1,154
31627-114005,2,184
31627-114005,3,70
31627-114005,4,16
31627-114005,5,299
31627-114005,6,233
31627-114005,7,251
31627-114005,8,284
31627-114005,9,222
31627-114005,10,250
31627-114005,11,24
31627-114005,12,195
31627-114005,13,215
31627-114005,14,240
31627-114005,15,254
31627-114005,16,21
31627-114005,17,201
31627-114005,18,195
31627-114005,19,274
31627-114005,20,62
31627-114005,21,107
31627-114005,22,164
31627-114005,23,31
31627-114005,24,256
31627-114005,25,36
31627-114005,26,234
30675-101029,1,236
30675-101029,2,279
30675-101029,3,60
30675-101029,4,281
30675-101029,5,158
30675-101029,6,138
30675-101029,7,278
30675-101029,8,217
30675-101029,9,282
30675-101029,10,137
30675-101029,11,79
30675-101029,12,205
30675-101029,13,173
30675-101029,14,225
30675-101029,15,65
30675-101029,16,135
30675-101029,17,260
30675-101029,18,151
30675-101029,19,280
30675-101029,20,66
30675-101029,21,60
30675-101029,22,94
30675-101029,23,107
30675-101029,24,253
30675-101029,25,247
30675-101029,26,168
57223-291275,1,170
57223-291275,2,207
57223-291275,3,130
57223-291275,4,176
57223-291275,5,257
57223-291275,6,252
57223-291275,7,196
57223-291275,8,148
57223-291275,9,201
57223-291275,10,167
57223-291275,11,209
57223-291275,12,294
57223-291275,13,272
57223-291275,14,297
57223-291275,15,289
57223-291275,16,178
57223-291275,17,156
57223-291275,18,256
57223-291275,19,292
57223-291275,20,153
57223-291275,21,185
57223-291275,22,155
57223-291275,23,144
57223-291275,24,163
57223-291275,25,235
57223-291275,26,172
31108-104468,1,70
31108-104468,2,18
31108-104468,3,261
31108-104468,4,27
31108-104468,5,216
31108-104468,6,17
31108-104468,7,91
31108-104468,8,151
31108-104468,9,66
31108-104468,10,236
31108-104468,11,290
31108-104468,12,159
31108-104468,13,188
31108-104468,14,90
31108-104468,15,167
31108-104468,16,79
31108-104468,17,216
31108-104468,18,71
31108-104468,19,251
31108-104468,20,126
31108-104468,21,194
31108-104468,22,54
31108-104468,23,177
31108-104468,24,197
31108-104468,25,16
31108-104468,26,204
33740-256334,1,291
33740-256334,2,186
33740-256334,3,212
33740-256334,4,251
33740-256334,5,156
33740-256334,6,52
33740-256334,7,40
33740-256334,8,184
33740-256334,9,18
33740-256334,10,218
33740-256334,11,267
33740-256334,12,194
33740-256334,13,163
33740-256334,14,63
33740-256334,15,278
33740-256334,16,83
33740-256334,17,146
33740-256334,18,201
33740-256334,19,37
33740-256334,20,288
33740-256334,21,39
33740-256334,22,222
33740-256334,23,50
33740-256334,24,183
33740-256334,25,74
33740-256334,26,38
57975-292126,1,114
57975-292126,2,203
57975-292126,3,277
57975-292126,4,251
57975-292126,5,287
57975-292126,6,78
57975-292126,7,205
57975-292126,8,96
57975-292126,9,49
57975-292126,10,135
57975-292126,11,236
57975-292126,12,24
57975-292126,13,112
57975-292126,14,30
57975-292126,15,202
57975-292126,16,182
57975-292126,17,64
57975-292126,18,169
57975-292126,19,156
57975-292126,20,193
57975-292126,21,71
57975-292126,22,138
57975-292126,23,160
57975-292126,24,284
57975-292126,25,143
57975-292126,26,79
33721-44759,1,193
33721-44759,2,48
33721-44759,3,217
33721-44759,4,203
33721-44759,5,269
33721-44759,6,91
33721-44759,7,222
33721-44759,8,153
33721-44759,9,66
33721-44759,10,150
33721-44759,11,211
33721-44759,12,78
33721-44759,13,16
33721-44759,14,286
33721-44759,15,272
33721-44759,16,297
33721-44759,17,54
33721-44759,18,170
33721-44759,19,42
33721-44759,20,53
33721-44759,21,189
33721-44759,22,19
33721-44759,23,194
33721-44759,24,180
33721-44759,25,107
33721-44759,26,108
33722-290042,1,72
33722-290042,2,36
33722-290042,3,166
33722-290042,4,300
33722-290042,5,115
33722-290042,6,137
33722-290042,7,38
33722-290042,8,105
33722-290042,9,152
33722-290042,10,184
33722-290042,11,255
33722-290042,12,51
33722-290042,13,217
33722-290042,14,249
33722-290042,15,233
33722-290042,16,148
33722-290042,17,266
33722-290042,18,300
33722-290042,19,64
33722-290042,20,68
33722-290042,21,283
33722-290042,22,110
33722-290042,23,136
33722-290042,24,195
33722-290042,25,85
33722-290042,26,126
47429-258009,1,72
47429-258009,2,48
47429-258009,3,247
47429-258009,4,122
47429-258009,5,199
47429-258009,6,57
47429-258009,7,243
47429-258009,8,70
47429-258009,9,125
47429-258009,10,178
47429-258009,11,115
47429-258009,12,222
47429-258009,13,219
47429-258009,14,112
47429-258009,15,107
47429-258009,16,275
47429-258009,17,90
47429-258009,18,182
47429-258009,19,55
47429-258009,20,38
47429-258009,21,245
47429-258009,22,164
47429-258009,23,92
47429-258009,24,160
47429-258009,25,108
47429-258009,26,255
31656-110434,1,31
31656-110434,2,157
31656-110434,3,294
31656-110434,4,96
31656-110434,5,46
31656-110434,6,252
31656-110434,7,175
31656-110434,8,36
31656-110434,9,240
31656-110434,10,245
31656-110434,11,47
31656-110434,12,220
31656-110434,13,300
31656-110434,14,229
31656-110434,15,277
31656-110434,16,248
31656-110434,17,169
31656-110434,18,60
31656-110434,19,88
31656-110434,20,115
31656-110434,21,256
31656-110434,22,202
31656-110434,23,93
31656-110434,24,274
31656-110434,25,15
31656-110434,26,151
53532-285712,1,147
53532-285712,2,148
53532-285712,3,15
53532-285712,4,286
53532-285712,5,34
53532-285712,6,16
53532-285712,7,23
53532-285712,8,300
53532-285712,9,63
53532-285712,10,48
53532-285712,11,242
53532-285712,12,178
53532-285712,13,244
53532-285712,14,29
53532-285712,15,228
53532-285712,16,33
53532-285712,17,128
53532-285712,18,217
53532-285712,19,145
53532-285712,20,44
53532-285712,21,233
53532-285712,22,87
53532-285712,23,137
53532-285712,24,271
53532-285712,25,131
53532-285712,26,108
33706-290534,1,134
33706-290534,2,265
33706-290534,3,100
33706-290534,4,185
33706-290534,5,134
33706-290534,6,44
33706-290534,7,15
33706-290534,8,244
33706-290534,9,295
33706-290534,10,29
33706-290534,11,142
33706-290534,12,251
33706-290534,13,149
33706-290534,14,210
33706-290534,15,87
33706-290534,16,178
33706-290534,17,53
33706-290534,18,299
33706-290534,19,248
33706-290534,20,262
33706-290534,21,258
33706-290534,22,175
33706-290534,23,218
33706-290534,24,83
33706-290534,25,159
33706-290534,26,67
56020-289543,1,96
56020-289543,2,101
56020-289543,3,40
56020-289543,4,296
56020-289543,5,248
56020-289543,6,292
56020-289543,7,176
56020-289543,8,96
56020-289543,9,244
56020-289543,10,74
56020-289543,11,156
56020-289543,12,121
56020-289543,13,165
56020-289543,14,135
56020-289543,15,155
56020-289543,16,193
56020-289543,17,96
56020-289543,18,178
56020-289543,19,55
56020-289543,20,279
56020-289543,21,263
56020-289543,22,36
56020-289543,23,276
56020-289543,24,199
56020-289543,25,204
56020-289543,26,54
12984-155644,1,278
12984-155644,2,120
12984-155644,3,21
12984-155644,4,100
12984-155644,5,95
12984-155644,6,160
12984-155644,7,190
12984-155644,8,147
12984-155644,9,79
12984-155644,10,233
12984-155644,11,91
12984-155644,12,160
12984-155644,13,206
12984-155644,14,161
12984-155644,15,57
12984-155644,16,91
12984-155644,17,146
12984-155644,18,172
12984-155644,19,60
12984-155644,20,263
12984-155644,21,201
12984-155644,22,15
12984-155644,23,228
12984-155644,24,177
12984-155644,25,238
12984-155644,26,18
29994-256184,1,92
29994-256184,2,41
29994-256184,3,187
29994-256184,4,43
29994-256184,5,70
29994-256184,6,155
29994-256184,7,227
29994-256184,8,264
29994-256184,9,170
29994-256184,10,209
29994-256184,11,199
29994-256184,12,84
29994-256184,13,141
29994-256184,14,260
29994-256184,15,292
29994-256184,16,190
29994-256184,17,187
29994-256184,18,93
29994-256184,19,271
29994-256184,20,244
29994-256184,21,189
29994-256184,22,124
29994-256184,23,191
29994-256184,24,212
29994-256184,25,191
29994-256184,26,136
15170-158244,1,90
15170-158244,2,72
15170-158244,3,164
15170-158244,4,111
15170-158244,5,125
15170-158244,6,92
15170-158244,7,30
15170-158244,8,207
15170-158244,9,159
15170-158244,10,86
15170-158244,11,21
15170-158244,12,258
15170-158244,13,273
15170-158244,14,86
15170-158244,15,63
15170-158244,16,106
15170-158244,17,99
15170-158244,18,255
15170-158244,19,102
15170-158244,20,106
15170-158244,21,276
15170-158244,22,265
15170-158244,23,33
15170-158244,24,76
15170-158244,25,80
15170-158244,26,17
21406-211888,1,223
21406-211888,2,160
21406-211888,3,252
21406-211888,4,95
21406-211888,5,111
21406-211888,6,280
21406-211888,7,222
21406-211888,8,50
21406-211888,9,138
21406-211888,10,91
21406-211888,11,27
21406-211888,12,176
21406-211888,13,45
21406-211888,14,108
21406-211888,15,156
21406-211888,16,215
21406-211888,17,131
21406-211888,18,173
21406-211888,19,67
21406-211888,20,50
21406-211888,21,251
21406-211888,22,298
21406-211888,23,197
21406-211888,24,143
21406-211888,25,110
21406-211888,26,124
33730-78939,1,183
33730-78939,2,163
33730-78939,3,246
33730-78939,4,52
33730-78939,5,299
33730-78939,6,74
33730-78939,7,213
33730-78939,8,55
33730-78939,9,239
33730-78939,10,197
33730-78939,11,162
33730-78939,12,75
33730-78939,13,248
33730-78939,14,244
33730-78939,15,265
33730-78939,16,131
33730-78939,17,143
33730-78939,18,163
33730-78939,19,52
33730-78939,20,151
33730-78939,21,293
33730-78939,22,124
33730-78939,23,271
33730-78939,24,126
33730-78939,25,33
33730-78939,26,55
61174-295560,1,153
61174-295560,2,288
61174-295560,3,111
61174-295560,4,183
61174-295560,5,219
61174-295560,6,196
61174-295560,7,251
61174-295560,8,179
61174-295560,9,227
61174-295560,10,112
61174-295560,11,168
61174-295560,12,105
61174-295560,13,205
61174-295560,14,97
61174-295560,15,159
61174-295560,16,102
61174-295560,17,150
61174-295560,18,115
61174-295560,19,243
61174-295560,20,164
61174-295560,21,290
61174-295560,22,48
61174-295560,23,103
61174-295560,24,43
61174-295560,25,27
61174-295560,26,145
19182-188449,1,257
19182-188449,2,167
19182-188449,3,238
19182-188449,4,268
19182-188449,5,109
19182-188449,6,59
19182-188449,7,93
19182-188449,8,105
19182-188449,9,241
19182-188449,10,79
19182-188449,11,107
19182-188449,12,70
19182-188449,13,296
19182-188449,14,223
19182-188449,15,252
19182-188449,16,53
19182-188449,17,18
19182-188449,18,294
19182-188449,19,252
19182-188449,20,34
19182-188449,21,214
19182-188449,22,241
19182-188449,23,120
19182-188449,24,134
19182-188449,25,109
19182-188449,26,206
15220-158906,1,271
15220-158906,2,156
15220-158906,3,107
15220-158906,4,232
15220-158906,5,257
15220-158906,6,65
15220-158906,7,228
15220-158906,8,84
15220-158906,9,131
15220-158906,10,174
15220-158906,11,18
15220-158906,12,211
15220-158906,13,279
15220-158906,14,271
15220-158906,15,149
15220-158906,16,71
15220-158906,17,232
15220-158906,18,31
15220-158906,19,26
15220-158906,20,203
15220-158906,21,151
15220-158906,22,18
15220-158906,23,250
15220-158906,24,107
15220-158906,25,15
15220-158906,26,254
63132-297747,1,76
63132-297747,2,87
63132-297747,3,152
63132-297747,4,156
63132-297747,5,246
63132-297747,6,264
63132-297747,7,137
63132-297747,8,19
63132-297747,9,49
63132-297747,10,37
63132-297747,11,120
63132-297747,12,282
63132-297747,13,64
63132-297747,14,74
63132-297747,15,177
63132-297747,16,283
63132-297747,17,21
63132-297747,18,153
63132-297747,19,226
63132-297747,20,28
63132-297747,21,238
63132-297747,22,281
63132-297747,23,16
63132-297747,24,37
63132-297747,25,273
63132-297747,26,149
22334-218964,1,60
22334-218964,2,115
22334-218964,3,104
22334-218964,4,40
22334-218964,5,174
22334-218964,6,224
22334-218964,7,18
22334-218964,8,244
22334-218964,9,61
22334-218964,10,234
22334-218964,11,97
22334-218964,12,83
22334-218964,13,276
22334-218964,14,178
22334-218964,15,221
22334-218964,16,180
22334-218964,17,75
22334-218964,18,207
22334-218964,19,52
22334-218964,20,199
22334-218964,21,216
22334-218964,22,294
22334-218964,23,164
22334-218964,24,68
22334-218964,25,238
22334-218964,26,167
32356-152026,1,86
32356-152026,2,70
32356-152026,3,281
32356-152026,4,118
32356-152026,5,48
32356-152026,6,76
32356-152026,7,202
32356-152026,8,153
32356-152026,9,18
32356-152026,10,299
32356-152026,11,71
32356-152026,12,131
32356-152026,13,16
32356-152026,14,222
32356-152026,15,82
32356-152026,16,253
32356-152026,17,39
32356-152026,18,21
32356-152026,19,260
32356-152026,20,219
32356-152026,21,43
32356-152026,22,278
32356-152026,23,82
32356-152026,24,54
32356-152026,25,242
32356-152026,26,78
32546-136497,1,76
32546-136497,2,263
32546-136497,3,19
32546-136497,4,113
32546-136497,5,239
32546-136497,6,50
32546-136497,7,241
32546-136497,8,74
32546-136497,9,177
32546-136497,10,116
32546-136497,11,170
32546-136497,12,273
32546-136497,13,81
32546-136497,14,150
32546-136497,15,281
32546-136497,16,90
32546-136497,17,106
32546-136497,18,245
32546-136497,19,210
32546-136497,20,80
32546-136497,21,262
32546-136497,22,122
32546-136497,23,170
32546-136497,24,151
32546-136497,25,186
32546-136497,26,106
57221-291276,1,43
57221-291276,2,228
57221-291276,3,29
57221-291276,4,226
57221-291276,5,192
57221-291276,6,150
57221-291276,7,195
57221-291276,8,56
57221-291276,9,87
57221-291276,10,187
57221-291276,11,240
57221-291276,12,62
57221-291276,13,183
57221-291276,14,103
57221-291276,15,161
57221-291276,16,46
57221-291276,17,111
57221-291276,18,208
57221-291276,19,266
57221-291276,20,20
57221-291276,21,217
57221-291276,22,44
57221-291276,23,66
57221-291276,24,110
57221-291276,25,265
57221-291276,26,165
54309-286585,1,166
54309-286585,2,202
54309-286585,3,279
54309-286585,4,215
54309-286585,5,263
54309-286585,6,155
54309-286585,7,228
54309-286585,8,225
54309-286585,9,116
54309-286585,10,116
54309-286585,11,204
54309-286585,12,52
54309-286585,13,122
54309-286585,14,161
54309-286585,15,123
54309-286585,16,244
54309-286585,17,286
54309-286585,18,272
54309-286585,19,133
54309-286585,20,140
54309-286585,21,100
54309-286585,22,15
54309-286585,23,271
54309-286585,24,202
54309-286585,25,278
54309-286585,26,25
28839-251146,1,123
28839-251146,2,245
28839-251146,3,266
28839-251146,4,180
28839-251146,5,130
28839-251146,6,117
28839-251146,7,77
28839-251146,8,106
28839-251146,9,73
28839-251146,10,190
28839-251146,11,193
28839-251146,12,293
28839-251146,13,181
28839-251146,14,224
28839-251146,15,102
28839-251146,16,110
28839-251146,17,173
28839-251146,18,269
28839-251146,19,83
28839-251146,20,107
28839-251146,21,153
28839-251146,22,280
28839-251146,23,127
28839-251146,24,217
28839-251146,25,183
